Date,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2017-08-26,Forest Hill,16 Wickham Av,6,h,1065000.0,S,hockingstuart,2017-08-26,15.4,3131.0,6.0,1.0,1.0,704.0,140.0,1950.0,Whitehorse City Council,-37.83161,145.17555,Eastern Metropolitan,4385.0
2017-08-26,Forest Hill,6 Tonmar Ct,4,h,1000000.0,PI,Ray,2017-08-26,15.4,3131.0,4.0,2.0,2.0,624.0,,,Whitehorse City Council,-37.84389,145.17345,Eastern Metropolitan,4385.0
2017-08-26,Forest Hill,9 Jackson St,3,h,1197000.0,S,Ray,2017-08-26,15.4,3131.0,3.0,2.0,2.0,651.0,,1960.0,Whitehorse City Council,-37.83455,145.16174,Eastern Metropolitan,4385.0
2017-08-26,Forest Hill,39 Barter Cr,4,h,1078000.0,SP,Buxton,2017-08-26,15.4,3131.0,4.0,1.0,1.0,611.0,119.0,1960.0,Whitehorse City Council,-37.83945,145.16684,Eastern Metropolitan,4385.0
2017-08-26,Footscray,141 Summerhill Rd,3,h,750000.0,PI,hockingstuart,2017-08-26,5.1,3011.0,3.0,1.0,2.0,232.0,,,Maribyrnong City Council,-37.797,144.88173,Western Metropolitan,7570.0
2017-08-26,Footscray,39 Moore St,3,h,755000.0,PI,hockingstuart,2017-08-26,5.1,3011.0,3.0,1.0,2.0,334.0,110.0,1920.0,Maribyrnong City Council,-37.7977,144.90398,Western Metropolitan,7570.0
2017-08-26,Footscray,6/63 Hyde St,3,t,915000.0,S,Sweeney,2017-08-26,5.1,3011.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,7570.0
2017-08-26,Flemington,22A Wisewould St,3,t,935000.0,S,Brad,2017-08-26,3.4,3031.0,3.0,2.0,2.0,,,,Melbourne City Council,-37.7846,144.91985,Northern Metropolitan,3593.0
2017-08-26,Frankston North,7 Huon Ct,3,h,493000.0,S,Barry,2017-08-26,36.9,3200.0,3.0,1.0,1.0,657.0,91.0,1975.0,Frankston City Council,-38.12023,145.15188,Eastern Victoria,2500.0
2017-08-26,Flemington,10 Jezabeel Ct,4,h,1110000.0,SP,Nelson,2017-08-26,3.4,3031.0,4.0,3.0,2.0,,213.0,2005.0,Melbourne City Council,-37.78509,144.92743,Northern Metropolitan,3593.0
2017-08-26,Fitzroy North,171 Scotchmer St,4,h,1870000.0,S,Jellis,2017-08-26,3.6,3068.0,4.0,3.0,1.0,248.0,173.0,1890.0,Moreland City Council,-37.7833,144.98521,Northern Metropolitan,6244.0
2017-08-26,Fitzroy North,426 Queens Pde,4,h,,S,Collins,2017-08-26,3.6,3068.0,4.0,2.0,0.0,291.0,197.0,1920.0,Moreland City Council,-37.78687,144.99279,Northern Metropolitan,6244.0
2017-08-26,Fitzroy North,11 Laura Pl,2,t,770000.0,S,Nelson,2017-08-26,3.6,3068.0,,,,,,,Moreland City Council,,,Northern Metropolitan,6244.0
2017-08-26,Fitzroy North,134 Clauscen St,2,h,1400000.0,S,Nelson,2017-08-26,3.6,3068.0,2.0,1.0,1.0,164.0,93.0,1890.0,Moreland City Council,-37.77796,144.98374,Northern Metropolitan,6244.0
2017-08-26,Fitzroy North,50 Church St,2,h,1385000.0,SP,Jellis,2017-08-26,3.6,3068.0,2.0,1.0,0.0,176.0,80.0,1890.0,Moreland City Council,-37.78852,144.97872,Northern Metropolitan,6244.0
2017-08-26,Fitzroy North,6/657 Brunswick St,1,u,390000.0,SP,Jellis,2017-08-26,3.6,3068.0,1.0,1.0,0.0,,40.0,1970.0,Moreland City Council,-37.78647,144.98064,Northern Metropolitan,6244.0
2017-08-26,Fitzroy,471 George St,3,h,1311000.0,SP,Peter,2017-08-26,2.1,3065.0,3.0,1.0,1.0,,0.0,1910.0,Yarra City Council,-37.79563,144.98218,Northern Metropolitan,5825.0
2017-08-26,Fitzroy,32 Argyle St,3,h,,SP,Nelson,2017-08-26,2.1,3065.0,3.0,3.0,2.0,335.0,180.0,2006.0,Yarra City Council,-37.7974,144.97652,Northern Metropolitan,5825.0
2017-08-26,Ferntree Gully,2/6 Simpson Rd,2,h,594000.0,S,Ray,2017-08-26,24.8,3156.0,2.0,1.0,1.0,550.0,,,Knox City Council,-37.87837,145.28104,Eastern Metropolitan,10788.0
2017-08-26,Fitzroy North,211 Scotchmer St,4,h,1620000.0,S,Nelson,2017-08-26,3.6,3068.0,4.0,1.0,1.0,241.0,200.0,,Moreland City Council,-37.78346,144.98685,Northern Metropolitan,6244.0
2017-08-26,Frankston South,3 Diosma Ct,3,h,1155000.0,S,hockingstuart,2017-08-26,38.0,3199.0,3.0,2.0,2.0,2405.0,242.0,1980.0,Frankston City Council,-38.16457,145.12421,South-Eastern Metropolitan,7566.0
2017-08-26,Frankston South,23 Fenton Cr,4,h,980000.0,S,hockingstuart,2017-08-26,38.0,3199.0,4.0,2.0,2.0,937.0,191.0,1960.0,Frankston City Council,-38.15845,145.11141,South-Eastern Metropolitan,7566.0
2017-08-26,Frankston South,53 Fleetwood Cr,3,h,902000.0,S,Barry,2017-08-26,38.0,3199.0,3.0,2.0,1.0,,123.0,1964.0,Frankston City Council,-38.16206,145.11003,South-Eastern Metropolitan,7566.0
2017-08-26,Gowanbrae,24 Duranta Dr,4,t,655000.0,S,Nelson,2017-08-26,12.9,3043.0,4.0,3.0,2.0,170.0,215.0,2017.0,Moreland City Council,-37.70128,144.90187,Western Metropolitan,1071.0
2017-08-26,Glenroy,7/103 Plumpton Av,2,u,500000.0,VB,Nelson,2017-08-26,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
2017-08-26,Glenroy,80 Paget Av,2,h,725000.0,S,Stockdale,2017-08-26,11.2,3046.0,2.0,1.0,2.0,590.0,,,Moreland City Council,-37.69927,144.9256,Northern Metropolitan,8870.0
2017-08-26,Glenroy,2/19 Finchley Av,2,t,582000.0,S,Frank,2017-08-26,11.2,3046.0,2.0,1.0,1.0,,,1999.0,Moreland City Council,-37.70354,144.91295,Northern Metropolitan,8870.0
2017-08-26,Glenroy,4/35 Clovelly Av,2,u,500000.0,S,Brad,2017-08-26,11.2,3046.0,2.0,1.0,1.0,,80.0,1986.0,Moreland City Council,-37.70677,144.90971,Northern Metropolitan,8870.0
2017-08-26,Glen Waverley,2/6 Shirley Av,2,u,850000.0,PI,Hodges,2017-08-26,16.7,3150.0,2.0,1.0,1.0,,,,Monash City Council,-37.87461,145.14983,Eastern Metropolitan,15321.0
2017-08-26,Glen Waverley,40B Myrtle St,3,t,,PN,Harcourts,2017-08-26,16.7,3150.0,3.0,2.0,2.0,,150.0,2013.0,Monash City Council,-37.88517,145.16037,Eastern Metropolitan,15321.0
2017-08-26,Glen Waverley,1/27 Fernhurst Dr,3,u,,VB,Fletchers,2017-08-26,16.7,3150.0,3.0,2.0,2.0,,152.0,2008.0,Monash City Council,-37.87277,145.15953,Eastern Metropolitan,15321.0
2017-08-26,Glen Waverley,1/7 Carramar Av,2,u,625000.0,S,Harcourts,2017-08-26,16.7,3150.0,2.0,1.0,1.0,,,1970.0,Monash City Council,-37.87981,145.15789,Eastern Metropolitan,15321.0
2017-08-26,Glen Iris,33 Welfare Pde,3,h,1688000.0,S,Purplebricks,2017-08-26,7.3,3146.0,3.0,1.0,2.0,717.0,,,Boroondara City Council,-37.85918,145.083,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,6 Viva St,4,h,2690000.0,PI,Marshall,2017-08-26,7.3,3146.0,4.0,2.0,2.0,647.0,0.0,1910.0,Boroondara City Council,-37.86133,145.04167,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,10 Madeline St,5,h,1700000.0,VB,Tim,2017-08-26,7.3,3146.0,5.0,3.0,2.0,630.0,,,Boroondara City Council,-37.85718,145.08658,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,10 Leopold St,3,h,,SP,Marshall,2017-08-26,7.3,3146.0,3.0,3.0,2.0,,,,Boroondara City Council,-37.85948,145.04227,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,67 Florizel St,3,h,,S,Jellis,2017-08-26,7.3,3146.0,3.0,2.0,3.0,650.0,,,Boroondara City Council,-37.8582,145.07913,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,14 Britten St,4,h,2850000.0,VB,Marshall,2017-08-26,7.3,3146.0,4.0,2.0,2.0,,324.0,1925.0,Boroondara City Council,-37.85645,145.06472,Southern Metropolitan,10412.0
2017-08-26,Glen Iris,1 Anthony St,5,h,5770000.0,S,Marshall,2017-08-26,7.3,3146.0,5.0,3.0,2.0,,638.0,2011.0,Boroondara City Council,-37.86048,145.0487,Southern Metropolitan,10412.0
2017-08-26,Glen Huntly,2/1110 Glen Huntly Rd,2,u,442000.0,S,Woodards,2017-08-26,10.1,3163.0,2.0,1.0,1.0,,75.0,2011.0,Glen Eira City Council,-37.88937,145.04038,Southern Metropolitan,2403.0
2017-08-26,Gladstone Park,84 Lenoak St,4,h,,PI,YPA,2017-08-26,12.9,3043.0,4.0,3.0,2.0,503.0,,,Hume City Council,-37.69858,144.89547,Western Metropolitan,3285.0
2017-08-26,Gladstone Park,9 Banks Pl,3,h,742000.0,S,Barry,2017-08-26,12.9,3043.0,3.0,2.0,2.0,375.0,,1975.0,Hume City Council,-37.68415,144.8999,Western Metropolitan,3285.0
2017-08-26,Frankston South,21 Karina St,5,h,1825000.0,S,T,2017-08-26,38.0,3199.0,5.0,2.0,3.0,,300.0,1966.0,Frankston City Council,-38.17745,145.11616,South-Eastern Metropolitan,7566.0
2017-08-26,Frankston South,8 Fulham Cl,3,h,750000.0,S,Barry,2017-08-26,38.0,3199.0,3.0,1.0,2.0,698.0,,,Frankston City Council,-38.16624,145.13297,South-Eastern Metropolitan,7566.0
2017-08-26,Greensborough,53 Greenhill Rd,4,h,950000.0,S,hockingstuart,2017-08-26,16.1,3088.0,4.0,2.0,3.0,795.0,,,Banyule City Council,-37.69594,145.11734,Northern Metropolitan,8524.0
2017-08-26,Rosanna,128 Beverley Rd,3,h,1075000.0,VB,Fletchers,2017-08-26,8.9,3084.0,3.0,1.0,0.0,,123.0,1950.0,Banyule City Council,-37.74627,145.07955,Eastern Metropolitan,3540.0
2017-08-26,Rosanna,179 Beverley Rd,3,h,1224000.0,S,Nelson,2017-08-26,8.9,3084.0,3.0,1.0,2.0,609.0,124.0,1960.0,Banyule City Council,-37.74351,145.07965,Eastern Metropolitan,3540.0
2017-08-26,Rosanna,30 Phillips Cr,4,h,1426000.0,S,Nelson,2017-08-26,8.9,3084.0,4.0,2.0,4.0,621.0,,1980.0,Banyule City Council,-37.73543,145.07004,Eastern Metropolitan,3540.0
2017-08-26,Brighton,1/5 Rippon Gr,4,t,,SP,Marshall,2017-08-26,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0
2017-08-26,Brighton,71 Outer Cr,4,h,,SP,Marshall,2017-08-26,10.5,3186.0,4.0,3.0,2.0,727.0,332.0,2000.0,Bayside City Council,-37.90727,144.9944,Southern Metropolitan,10579.0
2017-08-26,Brighton,44 Meek St,4,h,2260000.0,S,Nick,2017-08-26,10.5,3186.0,4.0,2.0,2.0,881.0,,2015.0,Bayside City Council,-37.90217,144.99337,Southern Metropolitan,10579.0
2017-08-26,Brighton,53 Elwood St,4,h,2830000.0,S,Nick,2017-08-26,10.5,3186.0,4.0,2.0,2.0,700.0,202.0,1930.0,Bayside City Council,-37.90034,144.99609,Southern Metropolitan,10579.0
2017-08-26,Brighton,1/107 Cole St,2,h,,S,Biggin,2017-08-26,10.5,3186.0,2.0,1.0,2.0,,,,Bayside City Council,-37.89443,144.99972,Southern Metropolitan,10579.0
2017-08-26,Brighton,19/18 Cochrane St,2,u,550000.0,VB,Gary,2017-08-26,10.5,3186.0,2.0,2.0,2.0,,56.0,1975.0,Bayside City Council,-37.90415,144.9997,Southern Metropolitan,10579.0
2017-08-26,Brighton,109B Carpenter St,3,h,1450000.0,PI,Nick,2017-08-26,10.5,3186.0,,,,,,,Bayside City Council,-37.90829,145.00149,Southern Metropolitan,10579.0
2017-08-26,Brighton,3 Adamson St,4,h,3200000.0,VB,Marshall,2017-08-26,10.5,3186.0,4.0,3.0,2.0,635.0,,1930.0,Bayside City Council,-37.91559,144.99885,Southern Metropolitan,10579.0
2017-08-26,Briar Hill,77 Karingal Dr,4,h,1030000.0,S,Nelson,2017-08-26,16.1,3088.0,4.0,3.0,3.0,1061.0,312.0,1960.0,Banyule City Council,-37.70591,145.13005,Eastern Metropolitan,1390.0
2017-08-26,Briar Hill,2 Acacia Ct,3,h,735000.0,S,Morrison,2017-08-26,16.1,3088.0,3.0,2.0,1.0,,143.0,1970.0,Banyule City Council,-37.70863,145.12783,Eastern Metropolitan,1390.0
2017-08-26,Braybrook,6/11 Kent St,2,u,,W,HAR,2017-08-26,8.6,3019.0,2.0,1.0,1.0,,60.0,2007.0,Maribyrnong City Council,-37.79209,144.84983,Western Metropolitan,3589.0
2017-08-26,Braybrook,44 Carlton St,3,h,1200000.0,SP,Biggin,2017-08-26,8.6,3019.0,3.0,1.0,2.0,,94.0,1950.0,Maribyrnong City Council,-37.7803,144.84776,Western Metropolitan,3589.0
2017-08-26,Box Hill,6A Kintore Cr,4,h,1325000.0,S,Buxton,2017-08-26,10.9,3128.0,4.0,3.0,1.0,,,,Whitehorse City Council,-37.82082,145.11805,Eastern Metropolitan,4605.0
2017-08-26,Brighton East,76 Canberra Gr,3,h,2060000.0,S,Jellis,2017-08-26,10.3,3187.0,3.0,1.0,3.0,685.0,175.0,1950.0,Bayside City Council,-37.92364,145.01118,Southern Metropolitan,6938.0
2017-08-26,Box Hill,13 Cunningham St,5,h,1900000.0,PI,Buxton,2017-08-26,10.9,3128.0,5.0,3.0,2.0,613.0,133.0,1955.0,Whitehorse City Council,-37.82703,145.12938,Eastern Metropolitan,4605.0
2017-08-26,Boronia,2 Norwich St,4,h,728000.0,S,iTRAK,2017-08-26,25.0,3155.0,4.0,1.0,1.0,744.0,136.0,1970.0,Knox City Council,-37.85652,145.2758,Eastern Metropolitan,9704.0
2017-08-26,Boronia,23A Gertonia Av,3,h,840000.0,S,Ray,2017-08-26,25.0,3155.0,,,,,,,Knox City Council,,,Eastern Metropolitan,9704.0
2017-08-26,Bonbeach,14 Haldane St,3,h,920000.0,S,Buxton,2017-08-26,27.0,3196.0,3.0,1.0,2.0,645.0,102.0,1950.0,Kingston City Council,-38.06688,145.12398,South-Eastern Metropolitan,2887.0
2017-08-26,Blackburn South,20 Wreford Rd,3,h,1152000.0,S,Fletchers,2017-08-26,13.4,3130.0,3.0,1.0,3.0,584.0,,,Whitehorse City Council,-37.83373,145.14493,Eastern Metropolitan,4387.0
2017-08-26,Blackburn South,10 Shaun Av,3,h,,SN,McGrath,2017-08-26,13.4,3130.0,3.0,1.0,1.0,623.0,,,Whitehorse City Council,-37.8466,145.1519,Eastern Metropolitan,4387.0
2017-08-26,Blackburn South,117 Fulton Rd,3,h,905000.0,S,Ray,2017-08-26,13.4,3130.0,3.0,2.0,2.0,887.0,150.0,1990.0,Whitehorse City Council,-37.8429,145.14895,Eastern Metropolitan,4387.0
2017-08-26,Blackburn North,1/81 Koonung Rd,3,h,,S,Noel,2017-08-26,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,2867.0
2017-08-26,Blackburn North,7 Erica Ct,3,h,,PN,Noel,2017-08-26,13.4,3130.0,3.0,1.0,2.0,596.0,,,Whitehorse City Council,-37.8063,145.14799,Eastern Metropolitan,2867.0
2017-08-26,Blackburn,4 Goodwin St,4,h,1660000.0,PI,Jellis,2017-08-26,13.4,3130.0,4.0,2.0,2.0,697.0,,,Whitehorse City Council,-37.81245,145.16417,Eastern Metropolitan,5713.0
2017-08-26,Blackburn,10 Fir St,3,h,1350000.0,S,Noel,2017-08-26,13.4,3130.0,3.0,1.0,1.0,697.0,121.0,1950.0,Whitehorse City Council,-37.81511,145.15828,Eastern Metropolitan,5713.0
2017-08-26,Blackburn,3/29 Baldwin Rd,2,u,630100.0,SP,Woodards,2017-08-26,13.4,3130.0,2.0,1.0,1.0,,72.0,1965.0,Whitehorse City Council,-37.83121,145.1468,Eastern Metropolitan,5713.0
2017-08-26,Black Rock,27 Second St,2,h,1090000.0,S,Buxton,2017-08-26,17.3,3193.0,2.0,1.0,2.0,,,,Bayside City Council,-37.97819,145.02118,Southern Metropolitan,2866.0
2017-08-26,Black Rock,6 Prospect Gr,4,h,,S,Buxton,2017-08-26,17.3,3193.0,4.0,2.0,2.0,,302.0,1940.0,Bayside City Council,-37.97504,145.02062,Southern Metropolitan,2866.0
2017-08-26,Box Hill,3/32 Ashted Rd,1,t,,SN,William,2017-08-26,10.9,3128.0,1.0,1.0,1.0,,,,Whitehorse City Council,-37.8235,145.12577,Eastern Metropolitan,4605.0
2017-08-26,Black Rock,1/66 Bluff Rd,3,t,1410000.0,S,Hodges,2017-08-26,17.3,3193.0,,,,,,,Bayside City Council,,,Southern Metropolitan,2866.0
2017-08-26,Brighton East,60 Cummins Rd,3,h,1650000.0,SP,Buxton,2017-08-26,10.3,3187.0,3.0,2.0,2.0,623.0,0.0,1920.0,Bayside City Council,-37.92698,145.02673,Southern Metropolitan,6938.0
2017-08-26,Brighton East,375 South Rd,5,h,1650000.0,SP,Hodges,2017-08-26,10.3,3187.0,5.0,2.0,5.0,773.0,275.0,1950.0,Bayside City Council,-37.93203,145.02844,Southern Metropolitan,6938.0
2017-08-26,Burnside,18 Fydler Av,3,h,580000.0,S,YPA,2017-08-26,14.8,3023.0,3.0,2.0,2.0,461.0,174.0,2000.0,Melton City Council,-37.74518,144.74708,Western Metropolitan,1607.0
2017-08-26,Bundoora,4 Warrawee Dr,3,t,505000.0,S,Barry,2017-08-26,12.1,3083.0,3.0,1.0,2.0,,,,Banyule City Council,-37.70093,145.07172,Northern Metropolitan,10175.0
2017-08-26,Bundoora,37 Greenwood Dr,4,h,815000.0,S,Ray,2017-08-26,12.1,3083.0,4.0,2.0,1.0,525.0,0.0,1965.0,Banyule City Council,-37.70765,145.05556,Northern Metropolitan,10175.0
2017-08-26,Bundoora,1 Chaucer Cr,4,h,760000.0,S,Barry,2017-08-26,12.1,3083.0,4.0,1.0,2.0,,170.0,1972.0,Banyule City Council,-37.6965,145.06566,Northern Metropolitan,10175.0
2017-08-26,Bundoora,36 Cameron Pde,4,h,850000.0,SP,Ray,2017-08-26,12.1,3083.0,4.0,2.0,3.0,543.0,,,Banyule City Council,-37.69852,145.06523,Northern Metropolitan,10175.0
2017-08-26,Bundoora,8 Cabernet Cr,5,h,940000.0,S,Ray,2017-08-26,12.1,3083.0,5.0,3.0,2.0,593.0,,,Banyule City Council,-37.68878,145.05795,Northern Metropolitan,10175.0
2017-08-26,Brunswick West,495 Victoria St,3,h,,S,Jellis,2017-08-26,5.2,3055.0,3.0,1.0,,,,1920.0,Moreland City Council,-37.76494,144.94597,Northern Metropolitan,7082.0
2017-08-26,Brunswick West,16 Temple St,3,h,2350000.0,VB,Collins,2017-08-26,5.2,3055.0,3.0,2.0,2.0,445.0,160.0,1925.0,Moreland City Council,-37.76645,144.94133,Northern Metropolitan,7082.0
2017-08-26,Brunswick West,38 McLean St,2,h,887500.0,S,Ray,2017-08-26,5.2,3055.0,2.0,1.0,2.0,434.0,,,Moreland City Council,-37.75336,144.93872,Northern Metropolitan,7082.0
2017-08-26,Brunswick West,3/6 McColl Ct,1,u,325000.0,S,Ray,2017-08-26,5.2,3055.0,1.0,1.0,1.0,,,,Moreland City Council,-37.75609,144.93626,Northern Metropolitan,7082.0
2017-08-26,Brunswick West,33 Irvine Cr,3,h,1160000.0,S,Nelson,2017-08-26,5.2,3055.0,3.0,1.0,2.0,575.0,,,Moreland City Council,-37.75461,144.94669,Northern Metropolitan,7082.0
2017-08-26,Brunswick East,1a Queen St,3,t,790000.0,PI,Nelson,2017-08-26,4.0,3057.0,3.0,2.0,2.0,,,2000.0,Moreland City Council,-37.76526,144.97339,Northern Metropolitan,5533.0
2017-08-26,Brunswick East,2/20 Lyndhurst Cr,2,u,580000.0,VB,Nelson,2017-08-26,4.0,3057.0,2.0,1.0,1.0,,61.0,1970.0,Moreland City Council,-37.76134,144.97796,Northern Metropolitan,5533.0
2017-08-26,Brighton East,635 Hawthorn Rd,4,h,,S,Marshall,2017-08-26,10.3,3187.0,4.0,2.0,2.0,608.0,,1930.0,Bayside City Council,-37.90269,145.01913,Southern Metropolitan,6938.0
2017-08-26,Brunswick East,7/374 Lygon St,2,u,494000.0,S,Collins,2017-08-26,4.0,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0
2017-08-26,Brunswick East,117 Barkly St,2,h,975000.0,S,Nelson,2017-08-26,4.0,3057.0,2.0,1.0,1.0,159.0,,,Moreland City Council,-37.77726,144.97247,Northern Metropolitan,5533.0
2017-08-26,Brunswick East,10B Albion St,3,t,959000.0,S,Jellis,2017-08-26,4.0,3057.0,3.0,2.0,1.0,138.0,122.0,1998.0,Moreland City Council,-37.76292,144.97975,Northern Metropolitan,5533.0
2017-08-26,Brunswick,40 Rose St,3,h,1250000.0,VB,Nelson,2017-08-26,5.2,3056.0,3.0,1.0,2.0,,,,Moreland City Council,-37.75707,144.95255,Northern Metropolitan,11918.0
2017-08-26,Brunswick,7/1 Pottery Ct,1,u,350000.0,S,Woodards,2017-08-26,5.2,3056.0,1.0,1.0,1.0,,41.0,1900.0,Moreland City Council,-37.77034,144.95334,Northern Metropolitan,11918.0
2017-08-26,Brunswick,84 Lydia St,3,h,1320000.0,SP,Jellis,2017-08-26,5.2,3056.0,3.0,1.0,,,155.0,1910.0,Moreland City Council,-37.77161,144.96759,Northern Metropolitan,11918.0
2017-08-26,Brunswick,62 Laura St,3,h,995000.0,S,Jellis,2017-08-26,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0
2017-08-26,Brunswick,25 Horne St,4,h,1750000.0,S,Nelson,2017-08-26,5.2,3056.0,4.0,1.0,0.0,,103.0,1920.0,Moreland City Council,-37.77411,144.96941,Northern Metropolitan,11918.0
2017-08-26,Brunswick,1/208 Albion St,1,u,424000.0,SP,Jellis,2017-08-26,5.2,3056.0,1.0,1.0,,334.0,80.0,2009.0,Moreland City Council,-37.76078,144.96168,Northern Metropolitan,11918.0
2017-08-26,Brunswick,226 Albert Street,2,h,830000.0,PI,Walshe,2017-08-26,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0
2017-08-26,Brunswick,224 Albert St,2,h,,SN,Walshe,2017-08-26,5.2,3056.0,2.0,1.0,1.0,,,,Moreland City Council,-37.7695,144.96662,Northern Metropolitan,11918.0
2017-08-26,Brighton East,4/24 Thomas St,2,u,561000.0,S,Gary,2017-08-26,10.3,3187.0,2.0,1.0,1.0,,,,Bayside City Council,-37.91688,145.02339,Southern Metropolitan,6938.0
2017-08-26,Brighton East,110 Thomas St,3,h,1380000.0,VB,Marshall,2017-08-26,10.3,3187.0,3.0,3.0,4.0,,192.0,1940.0,Bayside City Council,-37.90873,145.02501,Southern Metropolitan,6938.0
2017-08-26,Brighton East,17 Tatong Rd,3,h,,SP,Marshall,2017-08-26,10.3,3187.0,3.0,2.0,2.0,,209.0,1960.0,Bayside City Council,-37.92997,145.02861,Southern Metropolitan,6938.0
2017-08-26,Brunswick East,4/22 French Av,3,t,935000.0,S,Jellis,2017-08-26,4.0,3057.0,3.0,2.0,1.0,,117.0,2008.0,Moreland City Council,-37.77095,144.97419,Northern Metropolitan,5533.0
2017-08-26,Black Rock,209 Beach Rd,3,h,1900000.0,S,Buxton,2017-08-26,17.3,3193.0,3.0,2.0,2.0,,,,Bayside City Council,-37.96374,145.01235,Southern Metropolitan,2866.0
2017-08-26,Bentleigh East,6 Wolai Av,4,h,1150000.0,VB,Woodards,2017-08-26,13.8,3165.0,4.0,1.0,3.0,,,,Glen Eira City Council,-37.92122,145.07758,Southern Metropolitan,10969.0
2017-08-26,Bentleigh East,1 Sassella St,3,h,1311000.0,SP,Jellis,2017-08-26,13.8,3165.0,3.0,2.0,3.0,632.0,194.0,1950.0,Glen Eira City Council,-37.92599,145.07537,Southern Metropolitan,10969.0
2017-08-26,Balwyn,3/339 Union Rd,3,h,985000.0,S,Jellis,2017-08-26,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0
2017-08-26,Balwyn,13 Tivey Pde,3,h,,SP,Jellis,2017-08-26,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0
2017-08-26,Balwyn,3/33 Gordon St,2,u,,S,Marshall,2017-08-26,7.9,3103.0,2.0,1.0,2.0,,79.0,1960.0,Boroondara City Council,-37.80722,145.06571,Southern Metropolitan,5682.0
2017-08-26,Balaclava,6/98 Westbury St,3,t,1250000.0,S,Gary,2017-08-26,6.4,3183.0,3.0,3.0,2.0,,155.0,2009.0,Port Phillip City Council,-37.86756,144.99592,Southern Metropolitan,2952.0
2017-08-26,Balaclava,16 Grosvenor St,3,h,1680000.0,S,McGrath,2017-08-26,6.4,3183.0,3.0,1.0,,325.0,,,Port Phillip City Council,-37.87202,144.99123,Southern Metropolitan,2952.0
2017-08-26,Ashwood,1/18 Raymond St,4,t,1245000.0,S,Buxton,2017-08-26,10.2,3147.0,4.0,3.0,1.0,,146.0,1950.0,Monash City Council,-37.86561,145.10955,Southern Metropolitan,2894.0
2017-08-26,Ashburton,59 Winton Rd,3,h,2550000.0,S,Marshall,2017-08-26,10.2,3147.0,3.0,2.0,3.0,1170.0,202.0,1950.0,Boroondara City Council,-37.87253,145.0705,Southern Metropolitan,3052.0
2017-08-26,Ashburton,3 Hudson Ct,3,h,,PI,Jellis,2017-08-26,10.2,3147.0,3.0,1.0,2.0,665.0,,1950.0,Boroondara City Council,-37.86684,145.09004,Southern Metropolitan,3052.0
2017-08-26,Ashburton,73 Dent St,3,h,,S,Marshall,2017-08-26,10.2,3147.0,3.0,2.0,2.0,748.0,,,Boroondara City Council,-37.86703,145.07802,Southern Metropolitan,3052.0
2017-08-26,Ashburton,28 Baker Pde,4,t,1650000.0,VB,Jellis,2017-08-26,10.2,3147.0,4.0,2.0,1.0,338.0,200.0,2005.0,Boroondara City Council,-37.86058,145.08542,Southern Metropolitan,3052.0
2017-08-26,Ascot Vale,6 MacArthur Av,4,h,1151000.0,S,Bullen,2017-08-26,4.3,3032.0,4.0,2.0,2.0,290.0,178.0,2012.0,Moonee Valley City Council,-37.77708,144.90914,Western Metropolitan,6567.0
2017-08-26,Ascot Vale,22 Burton Cr,3,h,1180000.0,S,Nelson,2017-08-26,4.3,3032.0,3.0,2.0,2.0,,144.0,1999.0,Moonee Valley City Council,-37.77879,144.92358,Western Metropolitan,6567.0
2017-08-26,Armadale,8/537 Orrong Rd,2,u,,VB,Marshall,2017-08-26,6.3,3143.0,2.0,1.0,,,,1945.0,Stonnington City Council,-37.85647,145.01096,Southern Metropolitan,4836.0
2017-08-26,Balwyn North,6 Aquila St,5,h,3000000.0,VB,Marshall,2017-08-26,9.7,3104.0,5.0,4.0,2.0,830.0,,,Boroondara City Council,-37.78739,145.07389,Southern Metropolitan,7809.0
2017-08-26,Armadale,16 Bailey Av,4,h,4060000.0,S,Marshall,2017-08-26,6.3,3143.0,4.0,2.0,1.0,574.0,191.0,1910.0,Stonnington City Council,-37.86325,145.02422,Southern Metropolitan,4836.0
2017-08-26,Altona North,23 Hatherley Gr,3,h,791000.0,S,Jas,2017-08-26,9.4,3025.0,3.0,1.0,4.0,553.0,131.0,1960.0,Hobsons Bay City Council,-37.84484,144.85017,Western Metropolitan,5132.0
