Date,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2016-08-10,South Melbourne,247 York St,3,h,1250000.0,S,Greg,2016-08-10,2.1,3205.0,3.0,2.0,0.0,224.0,113.0,1890.0,Port Phillip City Council,-37.8329,144.9529,Southern Metropolitan,5943.0
2016-08-10,Williamstown,17 Station Rd,4,h,1085000.0,S,Greg,2016-08-10,8.0,3016.0,3.0,1.0,2.0,458.0,,,Hobsons Bay City Council,-37.8571,144.8915,Western Metropolitan,6380.0
2016-08-10,Williamstown,73 Victoria St,4,h,1815000.0,PI,Sweeney,2016-08-10,8.0,3016.0,4.0,3.0,2.0,321.0,287.0,,Hobsons Bay City Council,-37.8623,144.8884,Western Metropolitan,6380.0
2016-08-10,Williamstown,17 Yarra St,3,h,1470000.0,S,Jas,2016-08-10,8.0,3016.0,3.0,2.0,1.0,364.0,93.0,1970.0,Hobsons Bay City Council,-37.8513,144.8961,Western Metropolitan,6380.0
2016-08-10,Coburg North,21 Tonkin Av,2,h,810000.0,S,Brad,2016-08-10,9.2,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,3445.0
2016-08-10,Coburg North,4 Sharp Gr,2,h,765000.0,S,Love,2016-08-10,9.2,3058.0,2.0,1.0,2.0,563.0,116.0,1925.0,Darebin City Council,-37.723,144.96,Northern Metropolitan,3445.0
2016-08-10,Surrey Hills,766 Canterbury Rd,4,h,,SP,Jellis,2016-08-10,11.2,3127.0,4.0,2.0,2.0,670.0,,1959.0,Boroondara City Council,-37.8277,145.1111,Southern Metropolitan,5457.0
2016-08-10,Coburg North,17 Mehegan Av,3,h,765000.0,S,Raine,2016-08-10,9.2,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,3445.0
2016-08-10,Cremorne,7/18 Kelso St,2,u,546000.0,S,Biggin,2016-08-10,2.5,3121.0,2.0,1.0,1.0,0.0,,1980.0,Yarra City Council,-37.8282,144.9897,Northern Metropolitan,1123.0
2016-08-10,Balwyn,101/201 Whitehorse Rd,2,u,635000.0,S,Fletchers,2016-08-10,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,Boroondara City Council,-37.8116,145.0724,Southern Metropolitan,5682.0
2016-08-10,Balwyn,4/339 Union Rd,3,h,1020000.0,VB,Marshall,2016-08-10,9.7,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0
2016-08-10,Balwyn,13 Naroo St,4,h,1800000.0,PI,Jellis,2016-08-10,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara City Council,-37.8032,145.0693,Southern Metropolitan,5682.0
2016-08-10,Ashburton,5 Nicholas St,3,h,1337000.0,S,Buxton,2016-08-10,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara City Council,-37.8685,145.0786,Southern Metropolitan,3052.0
2016-08-10,Ashburton,16a Nicholas St,3,h,1100000.0,PI,Marshall,2016-08-10,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara City Council,-37.8699,145.0778,Southern Metropolitan,3052.0
2016-08-10,Ashburton,69a Munro Av,4,h,1942000.0,S,Marshall,2016-08-10,11.0,3147.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,3052.0
2016-08-10,Brighton East,4 Chapman St,5,h,2900000.0,PI,Buxton,2016-08-10,10.7,3187.0,5.0,4.0,2.0,640.0,,1950.0,Bayside City Council,-37.928,145.0095,Southern Metropolitan,6938.0
2016-08-10,Brighton East,54 Cluden St,3,h,,PI,Ray,2016-08-10,10.7,3187.0,,,,,,,Bayside City Council,,,Southern Metropolitan,6938.0
2016-08-10,Brighton East,1 Plunket St,5,h,,SN,Buxton,2016-08-10,10.7,3187.0,3.0,4.0,2.0,589.0,,1950.0,Bayside City Council,-37.9213,145.014,Southern Metropolitan,6938.0
2016-08-10,Reservoir,91 Henty St,3,h,600000.0,S,Nelson,2016-08-10,11.2,3073.0,3.0,1.0,1.0,370.0,,,Darebin City Council,-37.719,144.9971,Northern Metropolitan,21650.0
2016-08-10,Coburg North,17 Mathieson St,3,h,860000.0,S,Nelson,2016-08-10,9.2,3058.0,2.0,1.0,3.0,586.0,145.0,1950.0,Darebin City Council,-37.7205,144.9659,Northern Metropolitan,3445.0
2016-08-10,Oakleigh,6 Cambridge St,3,h,,PI,Buxton,2016-08-10,14.0,3166.0,3.0,1.0,3.0,483.0,162.0,1950.0,Monash City Council,-37.9045,145.0924,Southern Metropolitan,3224.0
2016-08-10,Yarraville,50 Tongue St,4,h,1870000.0,S,Sweeney,2016-08-10,7.0,3013.0,4.0,1.0,3.0,766.0,167.0,1968.0,Maribyrnong City Council,-37.8126,144.8905,Western Metropolitan,6543.0
2016-08-10,Surrey Hills,9 Elm St,4,h,1930000.0,PI,Ray,2016-08-10,11.2,3127.0,4.0,2.0,2.0,867.0,218.0,1950.0,Boroondara City Council,-37.8346,145.1059,Southern Metropolitan,5457.0
2016-08-10,Moorabbin,83 Bulli St,4,h,1200000.0,S,Buxton,2016-08-10,14.6,3189.0,4.0,2.0,1.0,696.0,214.0,1955.0,Kingston City Council,-37.9398,145.0554,Southern Metropolitan,2555.0
2016-08-10,Essendon,129 Bradshaw St,4,h,,SP,Nelson,2016-08-10,8.0,3040.0,4.0,2.0,2.0,861.0,,,Moonee Valley City Council,-37.7434,144.8947,Western Metropolitan,9264.0
2016-08-10,Essendon,4 Agatha St,3,h,1240000.0,S,Nelson,2016-08-10,8.0,3040.0,3.0,2.0,2.0,307.0,,,Moonee Valley City Council,-37.7543,144.9249,Western Metropolitan,9264.0
2016-08-10,Altona North,25 Allan St,4,h,875000.0,SP,Jas,2016-08-10,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132.0
2016-08-10,Moorabbin,2/17 Barilla Rd,2,u,655000.0,S,Buxton,2016-08-10,14.6,3189.0,2.0,1.0,1.0,1202.0,,,Kingston City Council,-37.9412,145.0465,Southern Metropolitan,2555.0
2016-08-10,Altona North,9 Fourth Av,3,h,800000.0,S,Barlow,2016-08-10,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0
2016-08-10,West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,2016-08-10,1.9,3003.0,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne City Council,-37.8094,144.9452,Northern Metropolitan,2230.0
2016-08-10,Glen Huntly,9/133 Grange Rd,1,u,341000.0,SP,Gary,2016-08-10,10.4,3163.0,,,,,,,Glen Eira City Council,-37.8913,145.0452,Southern Metropolitan,2403.0
2016-08-10,Surrey Hills,1/130 Windsor Cr,2,t,711000.0,S,Noel,2016-08-10,11.2,3127.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5457.0
2016-08-10,Glen Huntly,83 Grange Rd,3,h,1160000.0,S,Gary,2016-08-10,10.4,3163.0,3.0,1.0,2.0,553.0,137.0,1930.0,Glen Eira City Council,-37.8878,145.0456,Southern Metropolitan,2403.0
2016-08-10,Glen Huntly,4/9 MacKay Av,3,h,960000.0,S,Rodney,2016-08-10,10.4,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,2403.0
2016-08-10,Surrey Hills,8 Charles St,4,h,1530000.0,S,Fletchers,2016-08-10,11.2,3127.0,4.0,2.0,2.0,486.0,,1890.0,Boroondara City Council,-37.8258,145.1116,Southern Metropolitan,5457.0
2016-08-10,Surrey Hills,1/21 Wharton St,2,u,760000.0,S,Noel,2016-08-10,11.2,3127.0,2.0,1.0,1.0,681.0,80.0,1968.0,Boroondara City Council,-37.8159,145.091,Southern Metropolitan,5457.0
2016-08-10,Heidelberg West,184 Oriel Rd,2,h,,SN,Barry,2016-08-10,9.4,3081.0,2.0,1.0,0.0,590.0,,,Banyule City Council,-37.7461,145.0422,Eastern Metropolitan,2674.0
2016-08-10,Heidelberg West,365 Liberty Pde,3,h,525500.0,S,Nelson,2016-08-10,9.4,3081.0,3.0,1.0,1.0,605.0,,,Banyule City Council,-37.7344,145.0404,Eastern Metropolitan,2674.0
2016-08-10,Heidelberg West,253 Liberty Pde,2,h,501500.0,S,Nelson,2016-08-10,9.4,3081.0,2.0,1.0,2.0,538.0,,,Banyule City Council,-37.7405,145.0365,Eastern Metropolitan,2674.0
2016-08-10,Heidelberg West,8 Blackwood Pde,2,h,686000.0,S,Nelson,2016-08-10,9.4,3081.0,2.0,1.0,2.0,650.0,,,Banyule City Council,-37.7446,145.0404,Eastern Metropolitan,2674.0
2016-08-10,Hadfield,10 Volga St,3,h,719000.0,S,Eview,2016-08-10,12.1,3046.0,3.0,1.0,4.0,692.0,,1980.0,Moreland City Council,-37.7084,144.9412,Northern Metropolitan,2606.0
2016-08-10,Box Hill,1/24 Rose St,2,u,,PN,Woodards,2016-08-10,13.1,3128.0,3.0,2.0,1.0,0.0,103.0,2006.0,Whitehorse City Council,-37.8229,145.129,Eastern Metropolitan,4605.0
2016-08-10,Box Hill,3/18 Standard Av,4,t,,PI,Philip,2016-08-10,13.1,3128.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,4605.0
2016-08-10,Port Melbourne,306/77 Nott St,2,u,600000.0,PI,Chisholm,2016-08-10,3.8,3207.0,2.0,2.0,1.0,995.0,,,Melbourne City Council,-37.8407,144.9383,Southern Metropolitan,8648.0
2016-08-10,Port Melbourne,143 Pickles St,3,h,1916000.0,S,Greg,2016-08-10,3.8,3207.0,2.0,2.0,1.0,190.0,,1900.0,Melbourne City Council,-37.8393,144.947,Southern Metropolitan,8648.0
2016-08-10,Port Melbourne,27/4 Seisman Pl,1,u,577000.0,S,Chisholm,2016-08-10,3.8,3207.0,1.0,1.0,1.0,0.0,,2004.0,Melbourne City Council,-37.8424,144.9449,Southern Metropolitan,8648.0
2016-08-10,Albert Park,114 Victoria Av,3,h,2485000.0,S,Cayzer,2016-08-10,3.3,3206.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,3280.0
2016-08-10,Surrey Hills,63 Shepherd St,4,h,1812500.0,S,Marshall,2016-08-10,11.2,3127.0,4.0,2.0,2.0,715.0,230.0,1920.0,Boroondara City Council,-37.8325,145.1114,Southern Metropolitan,5457.0
2016-08-10,Oakleigh,4 Leroux St,3,h,1076000.0,S,Buxton,2016-08-10,14.0,3166.0,3.0,1.0,2.0,689.0,,,Monash City Council,-37.8961,145.1046,Southern Metropolitan,3224.0
2016-08-10,Oakleigh,1/8 Westminster St,2,u,,PN,Barry,2016-08-10,14.0,3166.0,2.0,1.0,1.0,112.0,80.0,1960.0,Monash City Council,-37.9006,145.0959,Southern Metropolitan,3224.0
2016-08-10,Carnegie,8/27 Elliott Av,1,u,,SN,McGrath,2016-08-10,11.4,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,7822.0
2016-08-10,Williamstown North,37 Champion Rd,5,h,1410000.0,SP,Sweeney,2016-08-10,8.9,3016.0,5.0,2.0,5.0,680.0,,,Hobsons Bay City Council,-37.8561,144.8859,Western Metropolitan,802.0
2016-08-10,Ormond,32a Bewdley St,2,h,1250000.0,S,Ray,2016-08-10,11.8,3204.0,2.0,1.0,1.0,516.0,,,Glen Eira City Council,-37.906,145.0497,Southern Metropolitan,3578.0
2016-08-10,Ormond,13 Stewart St,2,h,1360000.0,PI,hockingstuart,2016-08-10,11.8,3204.0,3.0,1.0,1.0,690.0,,1930.0,Glen Eira City Council,-37.9056,145.0288,Southern Metropolitan,3578.0
2016-08-10,Hampton East,31 Charming St,3,h,,S,hockingstuart,2016-08-10,14.5,3188.0,3.0,1.0,2.0,776.0,,,Bayside City Council,-37.9346,145.0306,Southern Metropolitan,2356.0
2016-08-10,Maribyrnong,31 Hillsdale Av,3,h,700000.0,S,Nelson,2016-08-10,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0
2016-08-10,Maribyrnong,3 Lakeside Cr,3,h,1275000.0,S,Edward,2016-08-10,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0
2016-08-10,Maribyrnong,41 River St,3,h,986500.0,S,Biggin,2016-08-10,8.7,3032.0,3.0,1.0,1.0,629.0,,,Maribyrnong City Council,-37.7798,144.8872,Western Metropolitan,4918.0
2016-08-10,Hawthorn,302/2 Tweed St,2,u,575000.0,S,hockingstuart,2016-08-10,4.6,3122.0,2.0,2.0,1.0,0.0,,,Boroondara City Council,-37.8213,145.0291,Southern Metropolitan,11308.0
2016-08-10,Hawthorn,28 Johnson St,4,h,,S,Marshall,2016-08-10,4.6,3122.0,3.0,1.0,1.0,354.0,151.0,1900.0,Boroondara City Council,-37.8173,145.0382,Southern Metropolitan,11308.0
2016-08-10,Hawthorn,5 Elm St,3,h,,S,Marshall,2016-08-10,4.6,3122.0,3.0,1.0,1.0,268.0,,,Boroondara City Council,-37.8128,145.0174,Southern Metropolitan,11308.0
2016-08-10,Hawthorn,44 College St,3,h,1300000.0,S,Nelson,2016-08-10,4.6,3122.0,3.0,1.0,0.0,232.0,90.0,1900.0,Boroondara City Council,-37.8173,145.0252,Southern Metropolitan,11308.0
2016-08-10,Ashburton,1/6 Crete Av,3,h,780000.0,S,Tim,2016-08-10,11.0,3147.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,3052.0
2016-08-10,Hawthorn,530 Burwood Rd,3,h,1300000.0,S,Marshall,2016-08-10,4.6,3122.0,3.0,2.0,1.0,341.0,155.0,1938.0,Boroondara City Council,-37.8236,145.0425,Southern Metropolitan,11308.0
2016-08-10,Hawthorn,4/205 Auburn Rd,1,u,365000.0,PI,Jellis,2016-08-10,4.6,3122.0,1.0,1.0,1.0,0.0,,1975.0,Boroondara City Council,-37.8272,145.0444,Southern Metropolitan,11308.0
2016-08-10,South Yarra,6/1 Walsh St,2,u,1300000.0,PI,Williams,2016-08-10,3.3,3141.0,2.0,2.0,1.0,0.0,107.0,1980.0,Melbourne City Council,-37.8376,144.9847,Southern Metropolitan,14887.0
2016-08-10,South Yarra,2/1 Walsh St,2,u,1300000.0,PI,Williams,2016-08-10,3.3,3141.0,2.0,2.0,2.0,0.0,107.0,1986.0,Melbourne City Council,-37.8376,144.9847,Southern Metropolitan,14887.0
2016-08-10,South Yarra,2/403 Toorak Rd,1,u,360500.0,S,hockingstuart,2016-08-10,3.3,3141.0,1.0,1.0,1.0,0.0,44.0,1960.0,Melbourne City Council,-37.8404,145.0045,Southern Metropolitan,14887.0
2016-08-10,South Yarra,7/391 Toorak Rd,3,u,,S,Marshall,2016-08-10,3.3,3141.0,2.0,1.0,2.0,0.0,126.0,1995.0,Melbourne City Council,-37.8402,145.0027,Southern Metropolitan,14887.0
2016-08-10,South Yarra,9/372 Toorak Rd,1,u,411000.0,S,hockingstuart,2016-08-10,3.3,3141.0,1.0,1.0,1.0,1369.0,,,Melbourne City Council,-37.8405,145.0025,Southern Metropolitan,14887.0
2016-08-10,Windsor,15 Albert St,3,h,,SN,hockingstuart,2016-08-10,5.1,3181.0,2.0,1.0,2.0,162.0,110.0,1910.0,Port Phillip City Council,-37.8554,144.9845,Southern Metropolitan,4380.0
2016-08-10,Windsor,9/11 Wrexham Rd,2,u,,S,hockingstuart,2016-08-10,5.1,3181.0,2.0,1.0,1.0,886.0,,,Port Phillip City Council,-37.8565,145.0006,Southern Metropolitan,4380.0
2016-08-10,South Yarra,6/24 Kensington Rd,2,t,1365000.0,S,Kay,2016-08-10,3.3,3141.0,3.0,2.0,1.0,1302.0,,,Melbourne City Council,-37.8377,145.0021,Southern Metropolitan,14887.0
2016-08-10,South Yarra,26 Fawkner St,2,h,1455000.0,S,Jellis,2016-08-10,3.3,3141.0,2.0,1.0,0.0,225.0,94.0,1890.0,Melbourne City Council,-37.8421,144.9876,Southern Metropolitan,14887.0
2016-08-10,South Yarra,403/700 Chapel St,2,u,865000.0,S,Williams,2016-08-10,3.3,3141.0,2.0,2.0,1.0,0.0,,2000.0,Melbourne City Council,-37.8361,144.9966,Southern Metropolitan,14887.0
2016-08-10,Hawthorn,3/164 Barkers Rd,2,u,580000.0,S,hockingstuart,2016-08-10,4.6,3122.0,2.0,1.0,1.0,1089.0,76.0,2003.0,Boroondara City Council,-37.8143,145.0322,Southern Metropolitan,11308.0
2016-08-10,Prahran,37 Wrights Tce,3,h,1730000.0,S,Jellis,2016-08-10,4.5,3181.0,2.0,2.0,1.0,210.0,,,Stonnington City Council,-37.851,145.0051,Southern Metropolitan,7717.0
2016-08-10,Prahran,14/10 Williams Rd,2,u,,SP,Biggin,2016-08-10,4.5,3181.0,2.0,1.0,1.0,0.0,84.0,1960.0,Stonnington City Council,-37.8581,145.0017,Southern Metropolitan,7717.0
2016-08-10,Prahran,3/2 King St,1,u,,S,hockingstuart,2016-08-10,4.5,3181.0,1.0,1.0,1.0,1079.0,,,Stonnington City Council,-37.8499,144.9942,Southern Metropolitan,7717.0
2016-08-10,Elwood,2/23 Foam St,2,u,582500.0,S,Chisholm,2016-08-10,7.7,3184.0,2.0,1.0,1.0,0.0,,,Port Phillip City Council,-37.885,144.991,Southern Metropolitan,8989.0
2016-08-10,Carnegie,3/67 Shepparson Av,2,u,889500.0,SP,Ray,2016-08-10,11.4,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,7822.0
2016-08-10,Elwood,2/147 Glen Huntly Rd,1,u,485000.0,S,Buxton,2016-08-10,7.7,3184.0,1.0,1.0,1.0,0.0,43.0,1970.0,Port Phillip City Council,-37.8831,144.9918,Southern Metropolitan,8989.0
2016-08-10,Elwood,3/9 Poets Gr,2,u,660000.0,VB,Chisholm,2016-08-10,7.7,3184.0,2.0,2.0,1.0,317.0,,,Port Phillip City Council,-37.8815,144.9903,Southern Metropolitan,8989.0
2016-08-10,Elwood,2/6 Southey St,2,u,575000.0,PI,Chisholm,2016-08-10,7.7,3184.0,2.0,1.0,0.0,483.0,57.0,1950.0,Port Phillip City Council,-37.874,144.9835,Southern Metropolitan,8989.0
2016-08-10,Bentleigh,575 South Rd,3,h,867000.0,S,hockingstuart,2016-08-10,13.0,3204.0,3.0,2.0,1.0,578.0,,,Glen Eira City Council,-37.9344,145.0481,Southern Metropolitan,6795.0
2016-08-10,Bentleigh,32 Luckins Rd,3,h,1135000.0,SP,O'Brien,2016-08-10,13.0,3204.0,3.0,1.0,2.0,627.0,,,Glen Eira City Council,-37.9321,145.0472,Southern Metropolitan,6795.0
2016-08-10,Preston,12 Youngman St,2,h,780000.0,PI,Love,2016-08-10,8.8,3072.0,2.0,1.0,3.0,475.0,,,Darebin City Council,-37.7351,145.0066,Northern Metropolitan,14577.0
2016-08-10,Preston,28 Tynan St,3,h,1000000.0,S,Nelson,2016-08-10,8.8,3072.0,3.0,1.0,2.0,463.0,,,Darebin City Council,-37.7339,144.9897,Northern Metropolitan,14577.0
2016-08-10,Preston,10 Tyler St,3,h,550000.0,VB,Love,2016-08-10,8.8,3072.0,3.0,2.0,1.0,164.0,,,Darebin City Council,-37.7335,145.0374,Northern Metropolitan,14577.0
2016-08-10,Preston,74 Roseberry Av,3,h,1081000.0,S,Barry,2016-08-10,8.8,3072.0,,,,,,,Darebin City Council,,,Northern Metropolitan,14577.0
2016-08-10,Preston,35 Roseberry Av,4,h,1270000.0,S,Ray,2016-08-10,8.8,3072.0,,,,,,,Darebin City Council,,,Northern Metropolitan,14577.0
2016-08-10,Bentleigh,2 Gwendoline Av,3,h,1475000.0,S,Woodards,2016-08-10,13.0,3204.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6795.0
2016-08-10,Bentleigh,592 Centre Rd,3,h,1125000.0,S,hockingstuart,2016-08-10,13.0,3204.0,3.0,1.0,2.0,584.0,116.0,1948.0,Glen Eira City Council,-37.9199,145.0477,Southern Metropolitan,6795.0
2016-08-10,Preston,313/388 Murray Rd,2,u,410000.0,S,Ray,2016-08-10,8.8,3072.0,,,,,,,Darebin City Council,,,Northern Metropolitan,14577.0
2016-08-10,Preston,1 George St,3,h,735000.0,S,hockingstuart,2016-08-10,8.8,3072.0,3.0,1.0,2.0,369.0,94.0,1950.0,Darebin City Council,-37.7359,144.985,Northern Metropolitan,14577.0
2016-08-10,Preston,6 Emerald St,2,h,775000.0,S,Ray,2016-08-10,8.8,3072.0,2.0,1.0,1.0,521.0,,,Darebin City Council,-37.7441,145.0183,Northern Metropolitan,14577.0
2016-08-10,Preston,65 Albert St,3,h,615000.0,S,hockingstuart,2016-08-10,8.8,3072.0,3.0,1.0,2.0,493.0,87.0,1950.0,Darebin City Council,-37.7441,145.0221,Northern Metropolitan,14577.0
2016-08-10,Preston,176 Albert St,3,h,700000.0,S,hockingstuart,2016-08-10,8.8,3072.0,3.0,1.0,2.0,562.0,,,Darebin City Council,-37.7339,145.0247,Northern Metropolitan,14577.0
2016-08-10,Cremorne,34 Green St,2,h,1000000.0,S,Biggin,2016-08-10,2.5,3121.0,2.0,1.0,0.0,146.0,,,Yarra City Council,-37.8274,144.9947,Northern Metropolitan,1123.0
2016-08-10,Camberwell,8 Stanhope Gr,5,h,,S,Jellis,2016-08-10,7.8,3124.0,5.0,2.0,3.0,1040.0,,1910.0,Boroondara City Council,-37.8234,145.0653,Southern Metropolitan,8920.0
2016-08-10,Camberwell,2 Oxford St,2,h,892000.0,S,hockingstuart,2016-08-10,7.8,3124.0,2.0,1.0,1.0,335.0,,,Boroondara City Council,-37.8452,145.0959,Southern Metropolitan,8920.0
2016-08-10,Camberwell,17 Granville St,5,h,,PN,RT,2016-08-10,7.8,3124.0,4.0,3.0,3.0,660.0,467.0,2015.0,Boroondara City Council,-37.8393,145.0949,Southern Metropolitan,8920.0
2016-08-10,Prahran,2/36 Clarke St,1,u,482500.0,SP,Sotheby's,2016-08-10,4.5,3181.0,2.0,1.0,1.0,443.0,50.0,1970.0,Stonnington City Council,-37.8493,145.0006,Southern Metropolitan,7717.0
2016-08-10,Prahran,3/1 Greville St,2,u,,S,hockingstuart,2016-08-10,4.5,3181.0,2.0,1.0,1.0,0.0,67.0,1930.0,Stonnington City Council,-37.8483,144.9851,Southern Metropolitan,7717.0
2016-08-10,Essendon,4/23 Fletcher St,2,u,456000.0,S,Brad,2016-08-10,8.0,3040.0,2.0,1.0,0.0,0.0,,,Moonee Valley City Council,-37.7557,144.9222,Western Metropolitan,9264.0
2016-08-10,Essendon,59 Hedderwick St,5,h,2800000.0,PI,Nelson,2016-08-10,8.0,3040.0,5.0,4.0,6.0,877.0,378.0,2005.0,Moonee Valley City Council,-37.7491,144.9002,Western Metropolitan,9264.0
2016-08-10,Brighton East,299 South Rd,3,h,1590000.0,S,Marshall,2016-08-10,10.7,3187.0,3.0,3.0,2.0,481.0,244.0,2012.0,Bayside City Council,-37.931,145.0198,Southern Metropolitan,6938.0
2016-08-10,Reservoir,193 Edwardes St,3,h,915000.0,S,Ray,2016-08-10,11.2,3073.0,3.0,3.0,2.0,618.0,153.0,1960.0,Darebin City Council,-37.7154,144.9962,Northern Metropolitan,21650.0
2016-08-10,Reservoir,13 Crawley St,4,h,1015000.0,S,Barry,2016-08-10,11.2,3073.0,4.0,1.0,1.0,518.0,135.0,1920.0,Darebin City Council,-37.726,145.0044,Northern Metropolitan,21650.0
2016-08-10,Reservoir,66 Elinda Pl,2,h,380000.0,S,Alexkarbon,2016-08-10,11.2,3073.0,2.0,1.0,1.0,159.0,,1990.0,Darebin City Council,-37.6998,145.0248,Northern Metropolitan,21650.0
2016-08-10,Ivanhoe East,34 Charteris Dr,4,h,,SP,Jellis,2016-08-10,9.0,3079.0,4.0,3.0,2.0,779.0,327.0,1930.0,Banyule City Council,-37.7756,145.0609,Eastern Metropolitan,1554.0
2016-08-10,Brunswick West,48 Hunter St,4,h,,SN,Ray,2016-08-10,5.9,3055.0,3.0,1.0,1.0,459.0,122.0,1950.0,Moreland City Council,-37.7658,144.9457,Northern Metropolitan,7082.0
2016-08-10,Watsonia,7 Marilyn Ct,4,h,,SN,Ray,2016-08-10,14.9,3087.0,4.0,3.0,2.0,618.0,,,Banyule City Council,-37.7141,145.0752,Northern Metropolitan,2329.0
2016-08-10,Essendon,65 King St,5,h,,S,Nelson,2016-08-10,8.0,3040.0,5.0,4.0,2.0,845.0,393.0,1990.0,Moonee Valley City Council,-37.7457,144.9018,Western Metropolitan,9264.0
2016-08-10,Watsonia,1/42 Wattle Dr,3,h,582000.0,S,Ken,2016-08-10,14.9,3087.0,3.0,1.0,0.0,302.0,90.0,1950.0,Banyule City Council,-37.7163,145.0768,Northern Metropolitan,2329.0
2016-08-10,Essendon,3/12 Morton St,2,h,711000.0,S,Nelson,2016-08-10,8.0,3040.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,9264.0
2016-08-10,Reservoir,1a Fordham Rd,2,u,468000.0,S,Ray,2016-08-10,11.2,3073.0,3.0,2.0,2.0,234.0,,,Darebin City Council,-37.7172,145.016,Northern Metropolitan,21650.0
2016-08-10,Hughesdale,19 Canterbury St,3,h,1055000.0,S,Woodards,2016-08-10,13.0,3166.0,3.0,1.0,1.0,562.0,97.0,1930.0,Monash City Council,-37.9022,145.0811,Southern Metropolitan,3145.0
2016-08-10,Hughesdale,8a Camden Rd,3,t,,SN,Ray,2016-08-10,13.0,3166.0,3.0,2.0,2.0,413.0,,1998.0,Monash City Council,-37.8991,145.083,Southern Metropolitan,3145.0
2016-08-10,Brunswick West,36c Newman St,2,t,530000.0,VB,Nelson,2016-08-10,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0
2016-08-10,Carlton North,2/872 Drummond St,2,t,765000.0,S,Nelson,2016-08-10,3.2,3054.0,2.0,1.0,1.0,1031.0,,1970.0,Melbourne City Council,-37.784,144.9715,Northern Metropolitan,3106.0
2016-08-10,Essendon,13a Washington St,3,h,1060000.0,PI,Barry,2016-08-10,8.0,3040.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,9264.0
2016-08-10,Essendon,3/25 Wright St,1,u,325000.0,S,Brad,2016-08-10,8.0,3040.0,1.0,1.0,1.0,0.0,,1975.0,Moonee Valley City Council,-37.7447,144.9184,Western Metropolitan,9264.0
2016-08-10,Reservoir,15 George St,3,h,800000.0,S,Barry,2016-08-10,11.2,3073.0,3.0,1.0,2.0,570.0,,1950.0,Darebin City Council,-37.718,144.9999,Northern Metropolitan,21650.0
2016-08-10,Reservoir,1/3 Boldrewood Pde,3,h,500000.0,PI,Love,2016-08-10,11.2,3073.0,3.0,1.0,1.0,320.0,,,Darebin City Council,-37.7248,145.023,Northern Metropolitan,21650.0
2016-08-13,Brighton,737 Hampton St,3,h,,SP,J,2016-08-13,11.2,3186.0,3.0,3.0,4.0,509.0,301.0,2012.0,Bayside City Council,-37.9215,145.0053,Southern Metropolitan,10579.0
2016-08-13,Brighton,3/22 Burrows St,3,t,,SP,Buxton,2016-08-13,11.2,3186.0,3.0,1.0,2.0,462.0,,,Bayside City Council,-37.9184,144.9952,Southern Metropolitan,10579.0
2016-08-13,Kingsville,84 Chirnside St,3,h,,PN,Village,2016-08-13,7.8,3012.0,3.0,1.0,0.0,272.0,,,Maribyrnong City Council,-37.8084,144.8824,Western Metropolitan,1808.0
2016-08-13,Heidelberg Heights,1 Elliott St,8,h,,S,Nelson,2016-08-13,10.5,3081.0,8.0,2.0,4.0,587.0,216.0,1990.0,Banyule City Council,-37.7467,145.0506,Eastern Metropolitan,2947.0
2016-08-13,Malvern East,12a Millewa Av,2,t,,S,Woodards,2016-08-13,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0
